Date,Open Price,High Price,Low Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,RSI,MACD,MACD_signal,MACD_hist,upper_band,middle_band,lower_band,Lag_1_Close,Lag_2_Close,Lag_1_Volume,Lag_2_Volume,Close Price,Daily_Return
2021-01-27,-0.44393166669959894,-0.4662716148930814,-0.43910797647811944,-0.4535834506175637,-0.42085931210348515,-0.5106809831101705,-0.43739487886827216,-0.4517951189587034,0.16367809873357006,-0.7987198726186897,-0.02999367342878404,0.06261262456040115,0.35467202097443906,0.5431461290227424,-0.524892859002844,-0.4909731114455546,-0.4391342114628839,-0.3734126831671705,-0.46080084173190305,-0.4470136878680632,-0.41386312693173466,-0.40409303513086303,1356.15,0.011787965829820779
2021-01-25,-0.38227245631486767,-0.4079626507162119,-0.4263611217321402,-0.4374700468086897,-0.3976039097758291,-0.4855665420710789,-0.4227123243163677,-0.4269928753810141,-0.3434845076456368,0.13563136382478597,-1.235222915246297,0.1592412623262647,0.3220204930152337,0.5035564496987526,-0.508663998204064,-0.4925689815476471,-0.4374631600797666,-0.36804226140320384,-0.44691973333817847,-0.46177802162179404,-0.4208722890167396,-0.4138853245943341,1362.3,0.00453489658223627
2021-01-22,-0.40270858152061784,-0.39958343660486917,-0.38763200208582027,-0.39186102157740915,-0.37923269695851614,-0.44577849503161926,-0.4097318889449545,-0.43634763464346865,-1.344102622934343,-0.46031420372806114,0.1334590842300213,0.8151001898542155,0.3472983265564282,0.47719924025259347,-0.3455313818953862,-0.49191619765165606,-0.43356772904097673,-0.3605086717577993,-0.44151664367859594,-0.4478925172581662,-0.3976167772573283,-0.4208945423155555,1411.85,0.03637231153196807
2021-01-21,-0.38582465833560964,-0.3452049285317738,-0.3947382625713836,-0.362191672557191,-0.1779898171500477,-0.056504658925700293,-0.27549734509749074,-0.20401531382550528,-0.8434672058264253,0.7869524044688267,-0.3719293273816872,0.6816446378833678,0.3561008680847913,0.45796416161160425,-0.25772828521979485,-0.49159434351020953,-0.43066607557969644,-0.3547095786801621,-0.39798443349447904,-0.4424877165090328,-0.37924547799154035,-0.397638845962227,1404.2,-0.00541842263696557
2021-01-20,-0.4232762697641733,-0.3926727445542772,-0.4019777654410513,-0.39475739922528913,-0.36682400120577774,-0.4083890182037583,-0.4018236762354989,-0.38774062902327977,-0.3859112379090196,-0.035768910028908966,0.7384221643005422,0.8736298281354622,0.37778395189315045,0.4471348551373014,-0.15410019323799595,-0.48941890051672465,-0.42745234497269496,-0.35036056643932917,-0.4047053499003012,-0.3989417202294283,-0.17800165120476272,-0.37926740087165006,1420.6,0.011679247970374451
2021-01-19,-0.4281441021629679,-0.4295585633743117,-0.4178336091494643,-0.4206849159217392,-0.40842682971352107,-0.4782297390708949,-0.4291443916842151,-0.43564670167279484,-0.03409573618650648,-0.47261986441499315,-0.019660453117020485,0.14458536695124594,0.34224810764728725,0.4310001821479799,-0.21950584524869485,-0.489508035564334,-0.42714248114006403,-0.34960048219619444,-0.390297110808081,-0.4056647650637163,-0.3668367238478381,-0.1780219766835046,1374.7,-0.03231029142615782
2021-01-18,-0.4130143528153631,-0.43310029305024,-0.42138673939224597,-0.4332311945478298,-0.41983648670278023,-0.5345255928607686,-0.43650999055707923,-0.45942450475488394,-0.5686725375051306,-0.47437781594169764,-0.41232282496403566,0.09347077241168206,0.30776799525955384,0.4108431781199259,-0.26909397143119884,-0.491316279858168,-0.4258321997906529,-0.3447545748553338,-0.43062260924301465,-0.39125196306602694,-0.4084397481238801,-0.36685854823170494,1371.05,-0.002655124754491922
2021-01-15,-0.38604393006528503,-0.40247728890105444,-0.3945606060592445,-0.403783808893202,-0.413921542912657,-0.5153370311679796,-0.4323508480077258,-0.44918009979888185,-0.37350957829356934,-0.38208536078970806,-0.49780673845226153,0.43442266242508015,0.30664027192532206,0.3944804768879836,-0.22231702442797446,-0.4918267946376178,-0.4239420304116038,-0.3401559220334377,-0.4338293209921979,-0.4315902320717553,-0.4198494588029776,-0.40846190273764243,1397.25,0.019109441668794025
2021-01-14,-0.37551888704086434,-0.38943335765556225,-0.36680177603751285,-0.3843019586956425,-0.3825548972910384,-0.47385587574386206,-0.4116388750323921,-0.40364641566549353,-0.2403549171592602,-0.6659945323524952,-0.14929539884641785,0.7771077442910918,0.3363387876538812,0.3876342755249503,-0.10499565237503293,-0.48936498866047884,-0.42294825283409415,-0.3408508032995859,-0.4108112804912117,-0.43479795934563137,-0.41393448717920645,-0.41987170398293383,1427.8,0.021864376453748502
2021-01-13,-0.38578080398967457,-0.3797151969594173,-0.37608432879677994,-0.37785260394362014,-0.29140450344216906,-0.3310704019710495,-0.35182608012461264,-0.20358397045893678,0.6884641161452597,-0.28451905105760483,0.19827655709471997,0.8482303799214355,0.3642845599174149,0.38803276879151893,-0.015681563607338755,-0.4864368055898321,-0.4218814359246075,-0.3419221845268563,-0.3839715424261306,-0.4117726293249323,-0.38256769395717055,-0.41395668540823793,1434.6,0.004762571788765824
2021-01-12,-0.4310384889946835,-0.3772964547417102,-0.40832898575002335,-0.38342117122811303,-0.10348214048009072,0.015029170326094172,-0.2299203761669854,-0.12567257487249975,-0.851299832951973,0.4028399958838794,0.857723889718176,0.5766328537775234,0.36545712586756585,0.3885980893427837,-0.013624882452918999,-0.4856427402132865,-0.4214963194469092,-0.3420091105387456,-0.3779973945098441,-0.3849243914572852,-0.2914168711865628,-0.3825896432078399,1418.1,-0.011501463822668367
2021-01-11,-0.4255128414068627,-0.4375922428831248,-0.43382269524198175,-0.4334841099907976,-0.37510967983939536,-0.4648259643590202,-0.4085556025096051,-0.3958822350672604,-0.3108485612891885,-0.3196780815916961,-0.03844812641113605,-0.010013102675917322,0.3188363315027726,0.3792485644340405,-0.13585714106528501,-0.4892868062707912,-0.4239198972807017,-0.34300468900952635,-0.39249348871848044,-0.3789483516045847,-0.10349362392784889,-0.29143809691467093,1376.7,-0.029193991961074528
2021-01-08,-0.4421336385162604,-0.4496859539716607,-0.4220529513127675,-0.43703966996432064,-0.39421827841070495,-0.4794995703593883,-0.4205919168913779,-0.37102607356875,1.6368647172636483,-0.7987198726186897,0.10621695795355376,-0.15052939566806264,0.26775713859791384,0.36102980787934663,-0.24519885704195898,-0.49101553016161686,-0.4261464902494644,-0.3457653241800675,-0.42886550691469505,-0.3934490365412845,-0.3751224414709492,-0.10351335798857524,1365.45,-0.008171714970581778
2021-01-07,-0.4114794507076351,-0.4346983905869395,-0.4160570440280735,-0.42431579756939003,-0.4092276465001195,-0.5150548464372032,-0.4297159753251697,-0.4359432502373107,0.01485818334816603,-0.6123770107880059,-0.44050433490520896,-0.06799815256159278,0.23217445313099327,0.3389737267007883,-0.2925061860059563,-0.49237885370453344,-0.4277555688660555,-0.3476303241299274,-0.43874920751149254,-0.4298325732915493,-0.3942311299606121,-0.3751443316238728,1371.3,0.004284301878501484
2021-01-06,-0.43423985624794487,-0.419451676250321,-0.4142804789066827,-0.4142309924607112,-0.37135932003681055,-0.45029345072404026,-0.4054846951911422,-0.3732367083224136,0.1532345958995068,-0.33725759685874174,0.28939677257118046,0.11386966643473749,0.21672744539737013,0.3180812081223509,-0.2781615464224827,-0.4979091931193175,-0.43003528134898367,-0.34616967770058726,-0.43360968320115795,-0.4397194039302082,-0.4092405686788411,-0.394253171791456,1384.2,0.009407131918617528
2021-01-05,-0.4220044937320558,-0.4280900413135609,-0.4142804789066827,-0.4258441088099263,-0.39857123302300745,-0.4930444374366511,-0.423040335403517,-0.4309019246405412,-0.45444672525756136,-0.5130527495291981,0.07427791335355731,0.1495244848922117,0.2060371101148241,0.2991196054519978,-0.2543568170812461,-0.49895130886082556,-0.4307324749724035,-0.3464631195521251,-0.42227637318349676,-0.4345782519981056,-0.3713720640204884,-0.40926272964922994,1386.7,0.0018060973847708883
2021-01-04,-0.41937323297595064,-0.42377085878194093,-0.4127703985535004,-0.41806919919861085,-0.38621011054472043,-0.4670834422052306,-0.41503118401477834,-0.38706665501301646,0.4776359026826032,-0.45504034914794755,0.02636934645356263,0.1563497982517371,0.1969885979295991,0.28204792033891946,-0.23105752385991987,-0.49902279849863107,-0.4308010876782003,-0.34652741783966373,-0.4200799952730973,-0.42324135286577663,-0.3985841050563901,-0.37139392440425995,1387.15,0.0003245114300136631
2021-01-01,-0.4386691451873886,-0.45573280951592865,-0.4214755676483154,-0.43895980105211474,-0.4270914110566177,-0.5442609660725513,-0.44109636118114737,-0.4567825266346518,0.7230582192830945,-0.9332031644115888,0.12218648025355199,-0.115218525728751,0.17065296081825607,0.26285364049538434,-0.2572253092347829,-0.4990803639580067,-0.43123711035697376,-0.34738833961291404,-0.4196846472492254,-0.4210442793905191,-0.38622292441100237,-0.39860618143959015,1370.25,-0.012183253433298513
2020-12-31,-0.4395462321060903,-0.45486897300960466,-0.4291147976702961,-0.44412996022386186,-0.42203278620661955,-0.5336790386684397,-0.43800791277761064,-0.4517681599982929,0.3288159872971987,-0.7644398178479506,-0.02999367342878404,-0.2546468629022013,0.13946978446677824,0.2409421147661688,-0.2907240766287443,-0.49926211434713125,-0.4310600453097562,-0.3468048644475515,-0.4345321619235257,-0.4206488061649727,-0.4271044172959409,-0.38624490267558087,1361.15,-0.006641123882503153
2020-12-30,-0.4456858405370024,-0.45573280951592865,-0.43404476588215557,-0.4471754748311072,-0.42833624507142914,-0.5401692874762948,-0.4419381315602215,-0.467943536244612,-0.35066441584405544,-0.684453023382893,0.06018715838297064,-0.2890438838505319,0.11227161217308357,0.21769461886020594,-0.30719419235583895,-0.5007834064047832,-0.43023669284019356,-0.3433208340157672,-0.44252697751737957,-0.43550102285771375,-0.42204576864183097,-0.42712672006315733,1358.95,-0.0016162803511736712
2020-12-29,-0.43792362130649215,-0.4531412999969567,-0.4302695649992001,-0.445722780557439,-0.41640328206320465,-0.5160424929949203,-0.434543040612494,-0.42254464691327637,1.6988730153409004,-0.7064274174667,-0.10420498294054052,-0.28702567042399335,0.09098140134673575,0.19462046521332962,-0.3050571932541802,-0.5009582447315402,-0.43010832068096094,-0.34284871190824756,-0.4444597900785311,-0.44349837030765116,-0.428349257168504,-0.4220680312553075,1359.05,7.358622465858389e-05
2020-12-28,-0.43691497134998514,-0.44450293493371673,-0.42689409126855754,-0.43711191586273673,-0.3982461489809229,-0.48542544970569074,-0.42310392273737596,-0.3979580750188713,0.9077776756605925,-0.5974344228110171,0.03482379943591463,-0.1099362666064351,0.0836586406367741,0.17462156965804818,-0.26714477758741173,-0.5011510787169785,-0.42987370949339737,-0.3421303145630743,-0.4443719349621152,-0.4454317949658778,-0.41641623800794686,-0.4283715698168132,1367.6,0.006291159265663371
2020-12-24,-0.47125292421715775,-0.4410475889084208,-0.4490567411579081,-0.43995871045390994,-0.3601954582988836,-0.34997677893306217,-0.39951497768867783,-0.39213493957019646,-0.6848565065340867,-0.088507455830046,0.7590886049240694,-0.12156976891571111,0.07751288564575734,0.15733033995252255,-0.2337641148510958,-0.50349208228846,-0.4318590513353261,-0.3436802391557535,-0.43686032250854917,-0.44534391202686757,-0.39825901948457426,-0.41643845593622697,1367.0,-0.0004387247733255162
2020-12-23,-0.4781380565289662,-0.48998392699167503,-0.509282298773057,-0.4870166558768462,-0.4113050128178304,-0.47879410853244747,-0.4320912615598264,-0.4318994061757309,0.4365146102734786,0.10750413939751281,-0.07884162399348449,-0.9421884870120443,0.01654490357077655,0.13067915268520255,-0.34915560107332155,-0.5003279991774442,-0.4358275217060933,-0.3557205867996987,-0.437387453207045,-0.43782992074148686,-0.3602081497493492,-0.39828109328736155,1314.55,-0.0383686905632773
2020-12-22,-0.49041727339079033,-0.4971969618194803,-0.5354866343135717,-0.5215696744082782,-0.3932430262844514,-0.43336236687746166,-0.42221464015025073,-0.4385313104367218,-0.9981615915559905,0.4793108872955281,-0.27611219358169786,-1.2181520062100968,-0.05659313389848824,0.09398130804594872,-0.47301286410675447,-0.4977462128507341,-0.4416064821846615,-0.37094437130741703,-0.48346746176722527,-0.4383572183755486,-0.4113179447719082,-0.3602299215179707,1290.05,-0.0186375565782968
2020-12-21,-0.42375866756945924,-0.43944949137172146,-0.5093267129010918,-0.46797428391017065,-0.37097080496212415,-0.4198174998001988,-0.4072771851774861,-0.34180256048373353,0.9626060655394255,1.1367847582830348,-1.684248306975659,-1.194021130721094,-0.11092909558971976,0.05319917688157385,-0.5233647902965539,-0.49340009671994656,-0.44530714167151186,-0.38376323586035765,-0.5049919652891398,-0.48445181988645186,-0.3932558732451646,-0.41134012223176386,1291.1,0.0008139219410099319
2020-12-18,-0.39415698406327604,-0.41776719506298915,-0.41365868111419585,-0.42293461333210947,-0.41060727145920994,-0.5082824128985718,-0.43056090454030327,-0.44834437202615535,-0.5758524457035491,-0.31528320277493466,-0.35032350309345434,0.4729242542221234,-0.0382860336797698,0.035846300719284234,-0.23452410507747945,-0.4916723050978927,-0.444209338378762,-0.3834002237530823,-0.5040694865667721,-0.5059831399439758,-0.3709835471175865,-0.39327790733477025,1395.85,0.08113236774843147
2020-12-17,-0.39411312971734097,-0.3987196000985452,-0.3926063844257145,-0.39279663677845417,-0.3631212146776443,-0.3849676855493246,-0.39935237146985697,-0.4311984732050571,-1.5314329550203563,-0.34428940296555993,-0.03938751007584182,0.6463128905595643,0.03812428135810044,0.03802887408152808,0.006312943570745813,-0.48994279633892723,-0.4435364911993347,-0.3839422040283709,-0.4120412521210355,-0.5050603690843677,-0.410620200129962,-0.37100540441745017,1412.45,0.011892395314683002
2020-12-16,-0.4211274068133541,-0.40994947468075704,-0.4033990175381639,-0.40370590482587576,-0.35174327320468607,-0.3629572765487724,-0.3925228850663238,-0.35978418707755827,-0.21489887900123048,-0.35923199094254876,0.15224675752413688,0.35813050284671105,0.07657108565908857,0.047858174905860744,0.10058337596975585,-0.49451351758892387,-0.445127863311204,-0.3821128748052688,-0.39745730279598307,-0.4130029904710766,-0.3631339198956918,-0.4106423720513708,1391.85,-0.014584587065028964
2020-12-15,-0.414987798382442,-0.4401837524020968,-0.425828152195723,-0.43687340391287566,-0.40623053020968175,-0.4903636824942762,-0.42807503743237113,-0.419282612703602,0.6290666937765235,-0.5306322647962437,-0.4019896046522721,0.06730917239340362,0.08279098557063325,0.0570293174134181,0.0924694645720999,-0.502388757820509,-0.4480162368939431,-0.379272253610718,-0.4155554567776746,-0.3984144225953664,-0.35175592488213736,-0.363155714888028,1369.35,-0.016165535079211146
2020-12-14,-0.3904293646587937,-0.40325474175674614,-0.3960706864124267,-0.41001774951956244,-0.39350467929393407,-0.47117512080148716,-0.41943781074388986,-0.4035116208634409,0.34056492798552007,-0.36802174857607156,-0.4414437185699148,0.3672518769609645,0.11579163900766394,0.07130444844892522,0.15539248724747265,-0.5056758192212397,-0.44902772097617427,-0.3776741383068461,-0.4353228579712696,-0.41651830803148865,-0.40624343828502674,-0.3517776295600272,1395.25,0.018914083324204967
2020-12-11,-0.3606522637688701,-0.3832569266353456,-0.38665489126905545,-0.3874129431729055,-0.3998794980704208,-0.47018747424377005,-0.4229815205414697,-0.4274511777079932,-0.23186957110658346,-0.1473988319746489,-0.5250488647287291,0.6708274424653303,0.17327354229623457,0.094809826711192,0.26918487772175104,-0.4996335625142654,-0.4469007270964713,-0.38004294153363083,-0.41256838281953123,-0.43629196930880654,-0.3935175274858944,-0.40626557546526876,1424.75,0.021143164307471762
2020-12-10,-0.34140020590336717,-0.36770786952151374,-0.3609835252649579,-0.3716430367102424,-0.3367180473571211,-0.32768418520173376,-0.38111242363326886,-0.32026235111571855,0.11602961705315569,-0.3390155483854463,-0.5137762607522598,0.8800653052672174,0.24179945476917217,0.12802134867459544,0.38884421803033486,-0.489517885893641,-0.44327753356777894,-0.38387635084611094,-0.38665112347681785,-0.4135302881051383,-0.3998923762600392,-0.39353956365241766,1447.3,0.015827338129496438
2020-12-09,-0.3842897562278816,-0.3365233716432177,-0.3796374590395616,-0.3466989162728509,-0.10796195715759692,0.11280617954008543,-0.22643221794129337,-0.05733161023180155,-0.4335597195894344,0.6647747733628595,1.158326662424025,1.2055296769396169,0.3370890213017726,0.17462470570585956,0.5539415212522016,-0.47237403052216453,-0.4381382205722844,-0.3925007096926585,-0.36683979472501493,-0.3876048210970993,-0.33673062833113687,-0.3999144630278272,1487.4,0.02770676431976793
2020-12-08,-0.2921956297642005,-0.29808264711180005,-0.3951824038517313,-0.3683297320369951,-0.05899319998896286,0.28931272864066704,-0.19794029108574301,-0.08819961990186051,-0.9009064714137743,1.754704719919689,-2.1041528050991416,0.34671562462238253,0.3351963824227643,0.2115094737767226,0.434128753222022,-0.46955819891608647,-0.4366088212269414,-0.39246100991572874,-0.3316098930422078,-0.36778721835027633,-0.10797346168579891,-0.33675221374360803,1418.75,-0.0461543633185425
2020-12-07,-0.5123444463583334,-0.3392876484634545,-0.49422590936926974,-0.35015456376016907,0.7515285345975734,0.9569618016574154,0.3473721568004342,0.4725737155976123,-1.3545461257684064,2.876277793957201,4.31465577583544,1.0081538914502224,0.4286653892533386,0.2606686644146803,0.5854503647983406,-0.4514424139460756,-0.4311773509035379,-0.40157261376449216,-0.3919224304617765,-0.33254615980714525,-0.05900447408739306,-0.10799323130587173,1509.4,0.06389427312775342
2020-12-04,-0.5777751304934821,-0.5436281740343949,-0.5582710819954089,-0.5467471206343151,-0.2524261339083276,-0.14214772471631024,-0.3431335972172161,-0.2345867749310484,-0.35131713477118426,-0.014673491708454405,1.0277523330299219,-0.6872541360514692,0.22957127596014507,0.25813750736698204,-0.051798896580572316,-0.44591363297494796,-0.436812446031242,-0.41985050476731267,-0.3122817674306927,-0.39287779743771745,0.7515210745297441,-0.059023855009193646,1259.85,-0.1653305949383862
2020-12-03,-0.620401554742386,-0.5699319956519605,-0.601441614445206,-0.5760372364874394,-0.23219956338741024,-0.202111980006276,-0.33489955254924975,-0.20347613461729464,-0.3128067180705755,0.304394710388424,0.8614814243769993,-0.9245259184764936,0.01031777156771593,0.21001566425877116,-0.6138502721003731,-0.4343241796814178,-0.44424253807511543,-0.4488524521181574,-0.5315242104467651,-0.31321191322487885,-0.25243831823420476,0.7515081272692422,1202.4,-0.04560066674604102
2020-12-02,-0.6200068656289702,-0.6129510536668953,-0.6095693998755689,-0.6171411803212599,-0.4215966978574818,-0.5350899623223212,-0.4397577494724876,-0.4427369082607647,1.0370160232321277,-0.41021258521698106,-0.08823546064054227,-1.1127812491237787,-0.2143195355691284,0.1242893555673546,-1.0774458753486842,-0.4192353139510829,-0.45348754685297066,-0.4857007342175246,-0.5819969748277442,-0.5325237875250869,-0.2322116525341508,-0.2524592345645302,1152.3,-0.04166666666666674
2020-12-01,-0.6088240074155232,-0.6297958655402132,-0.614410539831359,-0.6212522890806409,-0.42563249730677494,-0.5240847578220452,-0.44193522845661376,-0.44651116271823915,1.504362775056468,-0.6572047747189723,-0.30429370352287116,-1.103448349529625,-0.38533876250918725,0.019752398983979364,-1.30934742006466,-0.4094315533193321,-0.46257983702760047,-0.516199024592099,-0.626012388152149,-0.583012535986505,-0.4216096782406146,-0.23223240831245345,1153.55,0.0010847869478434191
2020-11-27,-0.6223311459635299,-0.6272475478465573,-0.6020634122376929,-0.6137580666953941,-0.4242052990732331,-0.5188643403026835,-0.4411048147595186,-0.45327786178128265,0.5357278871970813,-0.849700466893122,0.14942860653001955,-1.0342851073735477,-0.5043271395333466,-0.08889385831132746,-1.360007726305721,-0.40400816247775706,-0.4712892240376221,-0.5408896536714682,-0.6249141991969493,-0.6270418884306663,-0.42564549668096247,-0.42163193739256183,1162.3,0.007585280221923618
2020-11-26,-0.63000565650217,-0.6388661488566151,-0.6146770245995675,-0.6280808032249032,-0.4369945810215827,-0.5538552469189458,-0.44795557378080253,-0.47452152258478175,0.9776186008633919,-0.8365158304428377,0.1381560025535502,-1.0748339119848307,-0.6006785278123834,-0.1960682461489759,-1.3418622162301668,-0.400737799959489,-0.48079097713394275,-0.5648094331171964,-0.6172268765105513,-0.6259433516930376,-0.4242182917315271,-0.42566778786779,1152.95,-0.008044394734577964
2020-11-25,-0.6054472227785217,-0.6120440253352551,-0.6132113583744202,-0.6156178261008423,-0.4012353363922855,-0.4656725185513491,-0.42893681617439905,-0.41238111883850587,0.5272425411444045,-0.3196780815916961,-0.4574132408699131,-1.0917000636259717,-0.6721143664954834,-0.29682677273677655,-1.2627661562183734,-0.3994742912116706,-0.4904299556418573,-0.5867328356951773,-0.6254413298954451,-0.6182535945296362,-0.43700763386174546,-0.42424057158971323,1149.25,-0.0032091591135782194
2020-11-24,-0.6079469204968215,-0.6138580819985354,-0.5919369910457651,-0.6054987452080339,-0.4291132752208019,-0.5325502997453344,-0.4436493598586084,-0.4621743187167582,0.5207153518731152,-0.7776244542982348,0.04421763608297242,-0.8733298578648031,-0.6935589354609645,-0.3819422039310496,-1.0699148516416082,-0.3984268923300329,-0.49669141837409386,-0.6012326103170085,-0.6286919692028363,-0.6264706493270993,-0.40124822096200286,-0.4370300152371455,1173.1,0.02075266478137916
2020-11-23,-0.5983428187370375,-0.5958470908416803,-0.5970446157697638,-0.5930557220583379,-0.3569366889989632,-0.36916534062585127,-0.4044128556520907,-0.37267057015379246,-0.33891547515573406,-0.310009348194821,-0.13520464387583117,-0.8602185784303303,-0.6997586860937168,-0.45133801445270766,-0.8761201276498319,-0.39735444600854697,-0.5018063849255956,-0.6133246287497415,-0.6077385239376257,-0.6297223180704805,-0.4291262909743077,-0.40127031849200007,1174.5,0.0011934191458529142
2020-11-20,-0.6474596861843341,-0.6129510536668953,-0.6487426608022367,-0.6193280137991216,-0.3289001725889421,-0.312446209739813,-0.3907796469890763,-0.3127408011611802,0.037050626870550656,0.36504403805973146,0.9516622561887539,-0.8416946186012675,-0.6934594315824555,-0.505530277126996,-0.6886876558275569,-0.3969692310200738,-0.5068859384676538,-0.6245578928607872,-0.606508552307802,-0.6087622371165237,-0.3569493651148051,-0.42914860979043273,1176.35,0.0015751383567474964
2020-11-19,-0.6386011083054468,-0.644913004400883,-0.6327535747097193,-0.6407595409627286,-0.3797480740984062,-0.43096379666586304,-0.41837576827904793,-0.37035209955848675,0.6368993209020709,-0.6018293016277785,-0.12487142356406762,-1.1111745750935869,-0.7302396289478589,-0.5566169338961009,-0.6504011060591672,-0.40275116696913105,-0.5186917504908953,-0.643053433164205,-0.6048832326541065,-0.6075318759703794,-0.3289127167747851,-0.3569711110163621,1129.15,-0.040124112721553806
2020-11-18,-0.6688606070006563,-0.6258222176111228,-0.6491868020825844,-0.6314936474132462,-0.33173871129787524,-0.2526230468152354,-0.39298948513301835,-0.317647331955897,0.02725984296361625,0.11189901821427423,0.9319351992299326,-0.8836877242408266,-0.7261305107573068,-0.5966223384238739,-0.5137891442111784,-0.413719757683828,-0.5302695912658437,-0.6551513109945485,-0.6463508476024478,-0.6059060415986889,-0.37976085755661426,-0.32893424013147643,1150.9,0.019262276933976974
2020-11-17,-0.7086803531097146,-0.6863771567044347,-0.6895148303381561,-0.6804941262361272,-0.373492188508048,-0.3633805536449369,-0.4165938821847897,-0.3818366166933733,0.011594588712520918,-0.3223150088817529,0.6914529810652533,-1.1994624194360475,-0.7760953602521907,-0.6391315137242979,-0.5446561464073477,-0.42161074182575653,-0.5435118434846388,-0.674294804676906,-0.6272423597819726,-0.6473867888115511,-0.33175126884088446,-0.37978278452762226,1092.7,-0.050569119819271924
2020-11-14,-0.7017952207979061,-0.7200235886257541,-0.6940894855257375,-0.7048626300939224,-0.43242754667424893,-0.5551250782074392,-0.4460269512871968,-0.45961321747775763,1.9129648234392007,-0.9165026249078955,0.053611472730030196,-1.3255003174646651,-0.8333021073558855,-0.6851662772310367,-0.5881203245564888,-0.4280242629576173,-0.5569134542459298,-0.6954613682739348,-0.6783740375360716,-0.6282722495768105,-0.3735049425282557,-0.3317728147289847,1066.6,-0.02388578749885617
2020-11-13,-0.711443176903625,-0.7239108529042121,-0.6971096462321019,-0.7115383470584756,-0.4379856909059867,-0.5571003713228734,-0.44873973952464347,-0.4777835567944561,0.5814182120961091,-0.9358400917016456,0.03670256676532619,-1.3823121671291525,-0.8802450537047418,-0.731863600177822,-0.5962884939090514,-0.4399810878261199,-0.5719883297034283,-0.7138637992529712,-0.701304222920642,-0.6794201200808061,-0.4324405780235522,-0.37352681984205244,1054.7,-0.011156947309206688
2020-11-12,-0.7106099443308583,-0.7157907897447665,-0.6975537875124497,-0.7096966890573103,-0.42832038731327865,-0.5359365165146501,-0.4440775748444751,-0.45918187411118916,0.7132674353761601,-0.7618028905578937,-0.03093305709348983,-1.3954835621522994,-0.9086543489560075,-0.7751943662076222,-0.5547848862764356,-0.4599409216585371,-0.5884863654779392,-0.7261663535526335,-0.7117589817741432,-0.702357567162495,-0.4379987484099645,-0.4324629231472999,1052.05,-0.002512562814070418
2020-11-11,-0.7017952207979061,-0.7209306169573944,-0.7278886369601979,-0.7171510664387405,-0.42242923016038114,-0.5367830707069791,-0.44132328591252734,-0.4500697454924294,0.5383387629055971,-0.26606056002720696,-0.34280843377580816,-1.4297314857251715,-0.9264174163828657,-0.8135935722616132,-0.4939875983351486,-0.4883823646642745,-0.606272549470959,-0.7315364850935804,-0.7140871423591667,-0.7128156369047207,-0.4283333993357325,-0.4380211376524766,1045.5,-0.00622593983175701
2020-11-10,-0.694646962410487,-0.7156180224435017,-0.7003074634506053,-0.7082951441290415,-0.4319597428088102,-0.5381939943608607,-0.44582203035226775,-0.464546707232885,0.9475935302154594,-0.7037904901766433,-0.1896888964287663,-1.2160921644366944,-0.9110398968183668,-0.8410798929980624,-0.35945129862969893,-0.5337471416569808,-0.6251122704949243,-0.7198513682865414,-0.7198416524844131,-0.7151445347884938,-0.42244221446111857,-0.4283557118581679,1061.8,0.01559062649450027
2020-11-09,-0.695655612366994,-0.7079730693625345,-0.7029723111326917,-0.7009915910445129,-0.4028845432399338,-0.46764781166678326,-0.4316375345604941,-0.41548139928571703,0.520062632945986,-0.49547323426215245,-0.01214538379937427,-1.1065890267087777,-0.8784844474480163,-0.8562243344145519,-0.2072980662989615,-0.5712883842271728,-0.6405457026730387,-0.709847350166307,-0.7055212685086089,-0.7209008672936685,-0.4319727719567928,-0.42246448022143995,1070.1,0.00781691467319634
2020-11-06,-0.7135920398544443,-0.727538966230773,-0.708302006496864,-0.7176450819948005,-0.42674254037730747,-0.5253545891105386,-0.4433890170189502,-0.46546331188684303,-0.31019584236205966,-0.7881721634584622,-0.02623613876996094,-1.245534205165134,-0.8645970605032451,-0.8654201361319485,-0.13396200987486953,-0.6575839191230417,-0.6609303162339786,-0.6547806395998667,-0.6982292938460827,-0.7065759482349894,-0.4028974355702393,-0.43199511336726365,1048.9,-0.019811232595084438
2020-11-05,-0.7351245237085716,-0.7315558059851793,-0.7234028100286861,-0.7249911556497465,-0.4278842989641409,-0.5285997135144661,-0.4439961618781664,-0.46503196852027456,-0.07652246644988968,-0.5710651499104487,0.3307296538182347,-1.2817532327067305,-0.8486473196739386,-0.8694234268321118,-0.0699476637041627,-0.6761981083332094,-0.6705139619146375,-0.6539242146341435,-0.7168545785262699,-0.6992816642971345,-0.4267555449749678,-0.40291954619111103,1043.35,-0.005291257507865521
2020-11-04,-0.7354315041301172,-0.751164894678734,-0.7287325053928586,-0.7397776641996849,-0.4352740142622573,-0.5442609660725513,-0.4475652684295153,-0.470073294117044,1.1890995332531769,-0.8646430548701108,-0.09762929728760004,-1.4306595028493827,-0.8502092233078612,-0.8729544415684298,-0.064125348270001,-0.6837800035758486,-0.6785792748154046,-0.6624190634890091,-0.7217305374873567,-0.7179128473673182,-0.4278973089345161,-0.4267778449729608,1020.2,-0.022188143959361528
